Job_position,Company,Location,requirements,posting_frequency,min_sal,max_sal,avg_yearly_sal,monthly_sal,job_title,jr,na,senior,State,job_openings,job_descr_len,redux,net,js,server,css,sql,angular,java,stack,testing,javascript,python,c++,ai,rest,app,react,nodejs,php,ui,database,mvc,ux,unity,html,mobile,mysql,flutter,graphic,apis,cloud,debugging,food,architecture,b2b,healthcare,security,pwas,version,typescript,ios,game,mongo,oops,restful,financial,jquery,iot,bootstrap,freelance,word,aws,git,ruby
na,Acute Solutions,"Bengaluru, Karnataka",na,1.0,360000.0,420000.0,390000.0,32500.0,na,0,1,0,Karnataka,1,147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
na,Clifford Chance LLP,"Delhi, Delhi",na,1.0,0.0,0.0,0.0,0.0,senior,0,0,1,Delhi,1,159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
na,Junior Software Developer,"Mangalore, Karnataka",angular,1.0,180000.0,300000.0,240000.0,20000.0,na,0,1,0,Karnataka,1,152,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
php,Mixxkart,"Gorakhpur, Uttar Pradesh",php server,1.0,109109.0,109109.0,109109.0,9092.416666666666,na,0,1,0,Uttar Pradesh,1,155,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
na,IBM,"Gurgaon, Haryana",na,1.0,0.0,0.0,0.0,0.0,na,0,1,0,Haryana,2,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
na,Larsen & Toubro Infotech Limited,India,na,1.0,0.0,0.0,0.0,0.0,na,0,1,0,India,6,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
na,Genpact,"Noida, Uttar Pradesh",na,1.0,0.0,0.0,0.0,0.0,na,0,1,0,Uttar Pradesh,2,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
angular,Wasserstoff Private Limited,"Gurgaon, Haryana",na,1.0,500000.0,500000.0,500000.0,41666.66666666666,na,0,1,0,Haryana,1,151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
na,Crossbolt IT Solutions,"Agra, Uttar Pradesh",na,1.0,111264.0,482868.0,297066.0,24755.5,na,0,1,0,Uttar Pradesh,1,156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
flutter,Roxarth Manhattan,"Delhi, Delhi",flutter ios flutter,1.0,300000.0,960000.0,630000.0,52500.0,na,0,1,0,Delhi,2,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
na,Umang Software,"Madgaon, Goa",na,1.0,0.0,0.0,0.0,0.0,jr,1,0,0,Goa,1,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
database,Arezzo Sky,India,na,1.0,0.0,0.0,0.0,0.0,na,0,1,0,India,1,159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
na,Cartyou Pvt. Ltd.,"Pitampura, Delhi",mvc,1.0,245160.0,360000.0,302580.0,25215.0,na,0,1,0,Delhi,1,152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
na,VRVirtual,"New Delhi, Delhi",na,1.0,0.0,0.0,0.0,0.0,senior,0,0,1,Delhi,1,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
na,Fujitsu,"Noida, Uttar Pradesh",na,1.0,0.0,0.0,0.0,0.0,na,0,1,0,Uttar Pradesh,3,148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
na,404 DM,"Chennai, Tamil Nadu",na,1.0,216000.0,336000.0,276000.0,23000.0,jr,1,0,0,Tamil Nadu,1,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
na,Referral,"Bengaluru, Karnataka",na,1.0,0.0,0.0,0.0,0.0,na,0,1,0,Karnataka,1,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
na,Appquarterz,"Faridabad, Haryana",mobile,1.0,72000.0,144000.0,108000.0,9000.0,na,0,1,0,Haryana,1,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
na,Asirix Infotech Pvt Ltd,"Bengaluru, Karnataka",na,1.0,0.0,0.0,0.0,0.0,na,0,1,0,Karnataka,1,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
na,Accenture,"Mumbai, Maharashtra",na,1.0,0.0,0.0,0.0,0.0,na,0,1,0,Maharashtra,8,148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
na,Amplinno India Pvt. Ltd,"Mumbai, Maharashtra",java,1.0,240977.0,380818.0,310897.5,25908.125,na,0,1,0,Maharashtra,1,155,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
na,BizKracks Technologies,"Kochi, Kerala",na,1.0,0.0,0.0,0.0,0.0,na,0,1,0,Kerala,1,148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
na,WiseTech Global,"Bengaluru, Karnataka",net,1.0,0.0,0.0,0.0,0.0,na,0,1,0,Karnataka,2,154,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ui angular,FocusIT Tech Systems Private Limited,"Hyderabad, Telangana",angular,1.0,272542.0,1320439.0,796490.5,66374.20833333331,na,0,1,0,Telangana,1,153,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
html,Future India Services,"Jaipur, Rajasthan",html,1.0,0.0,0.0,0.0,0.0,na,0,1,0,Rajasthan,2,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
na,Saralpro Technologies,"Meerut, Uttar Pradesh",database,1.0,0.0,0.0,0.0,0.0,jr,1,0,0,Uttar Pradesh,2,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
na,Enum Infotech LLP,"Calicut University, Kerala",na,1.0,120000.0,120000.0,120000.0,10000.0,jr,1,0,0,Kerala,1,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
na,Young Decade IT Software Solution,"Indore, Madhya Pradesh",php c++,1.0,0.0,0.0,0.0,0.0,jr,1,0,0,Madhya Pradesh,1,152,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
na,Mast Global,"Bengaluru, Karnataka",na,1.0,0.0,0.0,0.0,0.0,na,0,1,0,Karnataka,1,159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
na,india1cart,"RamamurthyNagar, Karnataka",graphic,1.0,240000.0,240000.0,240000.0,20000.0,na,0,1,0,Karnataka,1,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
na,www.bsslgroup.com,"Noida, Uttar Pradesh",na,1.0,360000.0,360000.0,360000.0,30000.0,senior,0,0,1,Uttar Pradesh,1,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
na,Soroco,"Bengaluru, Karnataka",javascript,1.0,0.0,0.0,0.0,0.0,na,0,1,0,Karnataka,1,157,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
na,Sapiens,"Bengaluru, Karnataka",na,1.0,0.0,0.0,0.0,0.0,na,0,1,0,Karnataka,1,154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
na,Teamlease Digital Private Limited,"Bengaluru, Karnataka",na,1.0,0.0,0.0,0.0,0.0,na,0,1,0,Karnataka,1,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
net,Impressico Business Solutions,"Noida, Uttar Pradesh",na,1.0,0.0,0.0,0.0,0.0,jr,1,0,0,Uttar Pradesh,1,142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
na,ServPRO,"Mumbai, Maharashtra",na,1.0,405270.0,1561073.0,983171.5,81930.95833333331,senior,0,0,1,Maharashtra,1,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
na,CYGEN CONSULTANCY PRIVATE LIMITED,"Hyderabad, Telangana",rest git version,1.0,240000.0,480000.0,360000.0,30000.0,na,0,1,0,Telangana,1,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
stack,Kognoz,"Bengaluru, Karnataka",mobile,1.0,0.0,0.0,0.0,0.0,na,0,1,0,Karnataka,1,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ui,iTech Mission Pvt Ltd,"Delhi, Delhi",ui,1.0,600000.0,600000.0,600000.0,50000.0,na,0,1,0,Delhi,1,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
stack java,HomeTriangle,"Bengaluru, Karnataka",mobile app,1.0,400000.0,400000.0,400000.0,33333.333333333336,na,0,1,0,Karnataka,1,157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
react,Basidia Learning Pvt Ltd,"Bengaluru, Karnataka",na,1.0,300000.0,360000.0,330000.0,27500.0,jr,1,0,0,Karnataka,1,148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ios,CodeNomad,"Mohali, Punjab",na,1.0,153480.0,538644.0,346062.0,28838.5,na,0,1,0,Punjab,1,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
na,GETWAY TECHNOLOGY,"Gurgaon, Haryana",na,1.0,180000.0,240000.0,210000.0,17500.0,na,0,1,0,Haryana,1,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
c# net,SITA,India,testing,1.0,0.0,0.0,0.0,0.0,senior,0,0,1,India,2,159,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
na,VA CSC PRIVATE LIMITED,"Delhi, Delhi",na,1.0,240000.0,300000.0,270000.0,22500.0,na,0,1,0,Delhi,1,156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
na,RaRa Delivery,"Delhi, Delhi",na,1.0,500000.0,900000.0,700000.0,58333.33333333334,na,0,1,0,Delhi,1,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
stack,Pinktech Design Private Limited,"Gurgaon, Haryana",security security security,1.0,1000000.0,1000000.0,1000000.0,83333.33333333331,na,0,1,0,Haryana,1,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
na,Kredent InfoEdge Pvt. Ltd,"Kolkata, West Bengal",financial,1.0,600000.0,1200000.0,900000.0,75000.0,senior,0,0,1,West Bengal,1,157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
ui,Inncrewin Technologies PVT LTS,"Bengaluru, Karnataka",javascript,1.0,600000.0,700000.0,650000.0,54166.66666666666,na,0,1,0,Karnataka,1,141,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
na,Accenture,"Bengaluru, Karnataka",na,1.0,0.0,0.0,0.0,0.0,na,0,1,0,Karnataka,8,148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
na,SynapseIndia,"Noida, Uttar Pradesh",mobile,1.0,360000.0,480000.0,420000.0,35000.0,na,0,1,0,Uttar Pradesh,1,154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
php,Kikde,"Paschim Vihar, Delhi, Delhi",na,1.0,180000.0,480000.0,330000.0,27500.0,na,0,1,0,Delhi,1,156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
na,Capgemini,"Pune, Maharashtra",na,1.0,0.0,0.0,0.0,0.0,na,0,1,0,Maharashtra,4,137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
net,ThoughtFocus,"Gurgaon, Haryana",financial,1.0,0.0,0.0,0.0,0.0,na,0,1,0,Haryana,1,156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
database,Policybazaar.com,India,database,1.0,0.0,0.0,0.0,0.0,na,0,1,0,India,1,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
na,Good Learning Pvt Ltd,"Panchkula, Haryana",python,1.0,600000.0,720000.0,660000.0,55000.0,na,0,1,0,Haryana,1,158,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
na,Indee.tv,"Bengaluru, Karnataka",na,1.0,20000.0,20000.0,20000.0,1666.666666666667,na,0,1,0,Karnataka,1,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
na,Greymatter,"Noida, Uttar Pradesh",na,1.0,274826.0,274826.0,274826.0,22902.16666666667,na,0,1,0,Uttar Pradesh,1,147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
html,EI Design,India,na,1.0,0.0,0.0,0.0,0.0,na,0,1,0,India,1,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
asp net,Evision Infotech Solution,"Gandhinagar, Gujarat",na,1.0,0.0,0.0,0.0,0.0,na,0,1,0,Gujarat,1,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
na,Dlabs Studios PVT LTD,"Pune, Maharashtra",na,1.0,144000.0,360000.0,252000.0,21000.0,na,0,1,0,Maharashtra,1,156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
unity,Monkhub Innovations Private Limited,"Delhi, Delhi",na,1.0,600000.0,900000.0,750000.0,62500.0,senior,0,0,1,Delhi,1,138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
na,Memat Digi,"Pitampura, Delhi",na,1.0,0.0,0.0,0.0,0.0,na,0,1,0,Delhi,1,152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
na,ISBM,"Bhayandar, Maharashtra",na,1.0,180000.0,300000.0,240000.0,20000.0,na,0,1,0,Maharashtra,1,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
js,WeDigTech,"Jaipur, Rajasthan",na,1.0,240000.0,540000.0,390000.0,32500.0,na,0,1,0,Rajasthan,1,156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ml,Cargill,"Bengaluru, Karnataka",na,1.0,0.0,0.0,0.0,0.0,na,0,1,0,Karnataka,1,159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
na,Postman,"Bengaluru, Karnataka",na,1.0,0.0,0.0,0.0,0.0,na,0,1,0,Karnataka,2,156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
js,RannLab Technologies,"Agra, Uttar Pradesh",server,1.0,240000.0,540000.0,390000.0,32500.0,na,0,1,0,Uttar Pradesh,1,142,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
stack,WITS INNOVATION LAB,"Mohali, Punjab",testing database,1.0,240000.0,960000.0,600000.0,50000.0,na,0,1,0,Punjab,1,155,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
na,Sarvodaya Infotech Pvt Ltd,"Ghaziabad, Uttar Pradesh",na,1.0,60000.0,96000.0,78000.0,6500.0,na,0,1,0,Uttar Pradesh,1,157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
na,Pattern Web,"Delhi, Delhi",na,1.0,400000.0,700000.0,550000.0,45833.33333333334,na,0,1,0,Delhi,1,159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
na,Kavya Management Services,"Lucknow, Uttar Pradesh",app,1.0,570000.0,570000.0,570000.0,47500.0,na,0,1,0,Uttar Pradesh,1,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
na,Grepthor Software Solutions Pvt Ltd,"Hyderabad, Telangana",na,1.0,101376.0,411732.0,256554.0,21379.5,na,0,1,0,Telangana,1,137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
angular,Giant Leap Systems Private Limited,"Pune, Maharashtra",angular,1.0,600000.0,1000000.0,800000.0,66666.66666666669,na,0,1,0,Maharashtra,1,120,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
reactjs,Totalcloud Inc,"Bengaluru, Karnataka",ux,1.0,400000.0,1000000.0,700000.0,58333.33333333334,na,0,1,0,Karnataka,1,147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
na,Siemens Technology and Services Private Limited,"Pune, Maharashtra",na,1.0,0.0,0.0,0.0,0.0,na,0,1,0,Maharashtra,3,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
na,Vitosia Healthcare,"Madhapur, Hyderabad, Telangana",na,1.0,0.0,0.0,0.0,0.0,na,0,1,0,Hyderabad,1,154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
